issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,0,Teaching from 2025 For award from 2027,"Guidance for Teaching: Unit 1

**Teaching from 2025 For award from 2027**

![](_page_0_Picture_6.jpeg)",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"Two independent clauses are joined without proper punctuation or a conjunction, creating a run-on sentence."
1,0,Qualifications Wales regulated,"Ready for the world. This **Qualifications Wales regulated** qualification is not available to centres in England.

Made for Wales.",ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'Qualifications Wales regulated' should be hyphenated when preceding the noun 'qualification' for improved clarity in British English.
2,5,pre-released,Unit 2 Computer Programming | On-screen examination based on a **pre-released** brief | 50%,ErrorCategory.STYLISTIC_PREFERENCE,90,The compound adjective 'pre-released' should be hyphenated when it precedes the noun 'brief' for improved clarity and adherence to British English style conventions.
3,9,Motherboard,<ul><li>- is the main printed circuit board and the central **Motherboard** component that connects all other components of the computer.,ErrorCategory.CONSISTENCY_ERROR,90,"The component name 'Motherboard' is inconsistently placed after its description, unlike other bullet points which place the name first."
4,9,Power Supply Unit (PSU),"<li>- converts external electrical power **Power Supply Unit (PSU)** into usable power for the components, ensuring the system operates effectively and safely.</li>",ErrorCategory.CONSISTENCY_ERROR,90,"The component name 'Power Supply Unit (PSU)' is inconsistently placed after its description, unlike other bullet points which place the name first."
5,9,Output devices,"<li>- these devices present data from the computer **Output devices** to the user. For example, monitor, speakers and printer.</li>",ErrorCategory.CONSISTENCY_ERROR,90,"The component name 'Output devices' is inconsistently placed after its description, unlike other bullet points which place the name first."
6,10,consideration,"- the legal, ethical and social **consideration** surrounding designing, manufacturing and disposing of computer hardware",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The context implies multiple 'considerations' (legal, ethical, social), so the plural form is required."
7,10,cards these,- **Expansion cards** **these** add additional functionality to the computer by plugging into the expansion slots on the motherboard.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A dash or colon is missing after the bold term 'Expansion cards' to properly introduce its definition, creating a run-on."
8,10,Graphic cards,"- **Graphic cards** responsible for rendering images, videos and animations on the monitor.",ErrorCategory.SPELLING_ERROR,95,"The correct term is 'Graphics cards' (plural) or 'Graphics card' (singular), not 'Graphic cards'."
9,10,cards responsible,"- **Graphic cards** **responsible** for rendering images, videos and animations on the monitor.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A dash or colon is missing after the bold term 'Graphic cards' to properly introduce its definition, creating a run-on."
10,10,uses,- **Wireless NICs** **uses** Wi-Fi technology to connect to a network without the need for wires.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The plural subject 'Wireless NICs' requires the plural verb 'use', not 'uses'."
11,10,responsible,"- **Graphics Processing Unit (GPU) -** **responsible** for rendering images, videos and animations.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The verb 'is' is missing after the bold term and dash, making the definition grammatically incomplete."
12,10,Integrated is,- **Integrated** **is** built into the processor chip and shares the memory with the CPU.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A dash or colon is missing after the bold term 'Integrated' to properly introduce its definition, creating a run-on."
13,10,Dedicated has,"- **Dedicated** **has** its own memory, known as VRAM, and doesn't share it with the CPU.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A dash or colon is missing after the bold term 'Dedicated' to properly introduce its definition, creating a run-on."
14,11,ports allow,- **Connectivity ports** **allow** the computer to interact with external devices and peripherals.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A dash or colon is missing after the bold term 'Connectivity ports' to properly introduce its definition, creating a run-on."
15,11,used,"- **Universal Serial Bus (USB)** - **used** to connect external devices like, keyboards, mice, headsets and storage devices.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"The verb 'is' is missing after the bold term and dash, making the definition grammatically incomplete."
16,11,"like, keyboards","- Universal Serial Bus (USB) - used to connect external devices **like, keyboards**, mice, headsets and storage devices.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma should not be used directly after 'like' when introducing a list of examples.
17,11,letter s,"USB connectors are assigned **letter s** to indicate their type, Type -A, Type -B, Type -C.",ErrorCategory.SPELLING_ERROR,98,The noun 'letter' should be plural ('letters') to agree with 'their type'.
18,11,ports –,"- **Audio **ports –** provide connections for audio input/output devices like headphones, microphones and speakers.",ErrorCategory.CONSISTENCY_ERROR,85,The use of an en-dash or em-dash (–) is inconsistent with the single hyphen (-) used for definitions elsewhere in the document.
19,12,is,"Buses The bus system transfers data between components. There **is** the address bus, data bus and control bus",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,"The verb 'is' should be 'are' to agree with the plural compound subject 'the address bus, data bus and control bus'."
