issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,3,assessment,This is a WJEC marked (external) non-examination assessment. The following arrangements must be followed when managing the **assessment**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A colon or full stop is required after 'assessment' to introduce the following arrangements.
1,5,Candidate's,"The form must be completed and securely attached to the **Candidate's** work, and sent to the awarding body",ErrorCategory.CONSISTENCY_ERROR,85,"The term 'candidate' is not consistently capitalised throughout the document (e.g., 'the candidate's work' on page 4)."
2,5,accepted,The form can be completed electronically or manually. Electronic signatures will be **accepted**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The sentence is missing a full stop at its conclusion.
3,5,refer the,You should **refer the** JCQ Instructions for conducting non-examination assessment for further information on managing assessment within our GCSE Qualifications.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The verb 'refer' in this context requires the preposition 'to' (i.e., 'refer to the JCQ Instructions')."
4,6,environment and Business,"Part A of the report will be compulsory, but for part B WJEC will select two themes from the specification content (Business ethics, Business and the **environment and Business** and Technology) and centres and/or learners will choose one of the selected themes.",ErrorCategory.STYLISTIC_PREFERENCE,85,An Oxford comma should be used before 'and Business and Technology' to clearly separate the three items in the list and improve readability.
5,10,•,"#### Task 2:

**•** Use your research findings to write a report that covers the tasks in Part A and B:",ErrorCategory.CONSISTENCY_ERROR,90,"The document inconsistently uses '•' for bullet points here, while other lists use '-'. Standardise to one style."
6,13,improvements to the,natural environment <ul><li>supporting the local economy</li><li>improving the health and lifestyle of individuals.</li></ul> | <ul><li>**improvements to the**</li></ul> | | |,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,This bullet point is an incomplete phrase and is unintelligible on its own; it should likely be 'improvements to the natural environment'.
7,14,m commerce,<ul><li>e-commerce and **m commerce**</li></ul>,ErrorCategory.CONSISTENCY_ERROR,90,"For consistency with 'e-commerce', 'm-commerce' should be hyphenated."
8,14,manufacturing,<ul><li>**manufacturing**</li></ul> processes,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The bullet point 'manufacturing' is an incomplete fragment; it should be 'manufacturing processes'.
9,14,customer,<ul><li>**customer**</li></ul> expectations,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The bullet point 'customer' is an incomplete fragment; it should be 'customer expectations'.
10,14,cost of implementing,<ul><li>**cost of implementing**</li></ul> technological change,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The bullet point 'cost of implementing' is an incomplete fragment; it should be 'cost of implementing technological change'.
11,14,reasons why businesses may not invest in,<ul><li>**reasons why businesses may not invest in**</li></ul> technological change,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The bullet point 'reasons why businesses may not invest in' is an incomplete fragment; it should be 'reasons why businesses may not invest in technological change'.
12,14,resistance to implementing,<ul><li>**resistance to implementing**</li></ul> technological change,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The bullet point 'resistance to implementing' is an incomplete fragment; it should be 'resistance to implementing technological change'.
13,16,non[examination assessments,The following information has been taken from the [JCQ Information for candidates](https://www.jcq.org.uk/wp-content/uploads/2021/08/IFC-NE_Assessments_2021_v4.pdf) – **non[examination assessments]**](https://www.jcq.org.uk/wp-content/uploads/2021/08/IFC-NE_Assessments_2021_v4.pdf) and the [JCQ Artificial Intelligence (AI) Use in Assessments:,ErrorCategory.SPELLING_ERROR,95,"The term 'non[examination assessments' is an OCR artefact and should be 'non-examination assessments', forming a compound adjective."
14,16,subject specialists they,"Markers are highly experienced **subject specialists they** may have read the source you are using, or even marked the work you have copied from!",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a comma splice, joining two independent clauses without a coordinating conjunction or appropriate punctuation."
15,17,chatbots1 :,| List of software packages/AI tools/**chatbots1 :** Give brief details of how these have been used in the assignment. |,ErrorCategory.STYLISTIC_PREFERENCE,85,"The footnote marker '1' is incorrectly separated from 'chatbots' by a space before the colon, which is stylistically awkward."
16,17,"must, retain","You **must, retain** a copy of the question(s) and computer-generated content for reference and authentication purposes, in a noneditable format (such as a screenshot) and provide a brief explanation of how it has been used.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,A comma should not separate the auxiliary verb 'must' from the main verb 'retain' in this sentence.
17,17,[\(https://openai.com/blog/chatgpt/\)](https://openai.com/blog/chatgpt/),"For example: ChatGPT 3.5 **[\(https://openai.com/blog/chatgpt/\)](https://openai.com/blog/chatgpt/)**, 25/01/2023.",ErrorCategory.STYLISTIC_PREFERENCE,80,"The link text includes redundant parentheses around the URL, making the formatting awkward and less professional."
18,19,WJECs,*The marking scheme will be published separately after the assessment has taken place in line with **WJECs** publication policy.*,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The possessive form of 'WJEC' requires an apostrophe: 'WJEC's'.
19,23,analyses,7-8 marks An excellent analysis which demonstrates: <ul><li>highly effective analysis of how the chosen business impacts society</li><li>well-developed and balanced arguments which **analyses** a wide range of impacts</li><li>fully considered judgements that are effectively supported by research findings.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The plural subject 'arguments' requires the plural verb 'analyse', not 'analyses', for subject-verb agreement."
20,23,evaluate,balanced arguments which evaluate a range of impacts Or</li><li>a well-developed argument which **evaluate** a range of impacts that may be one-sided</li><li>considered judgements that are supported by research findings.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The singular subject 'argument' requires the singular verb 'evaluates', not 'evaluate', for subject-verb agreement."
21,26,business',Evaluate the impact of your chosen **business'** environmental behaviour.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The possessive form of a singular noun ending in 's' (like 'business') is typically formed by adding an apostrophe and an 's' (business's) in British English.
22,26,business',7-8 marks An excellent evaluation which demonstrates: <ul><li>highly effective evaluation of the impact of the chosen **business'** environmental behaviour</li><li>well-developed and balanced arguments which evaluate a wide range of the chosen business' environmental behaviour</li><li>fully considered judgements that are effectively supported by research findings.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The possessive form of a singular noun ending in 's' (like 'business') is typically formed by adding an apostrophe and an 's' (business's) in British English.
23,26,Or,5-6 marks A good evaluation which demonstrates: <ul><li>effective evaluation of the impact of the chosen business' environmental behaviour</li><li>balanced arguments which evaluate a range of impacts of the chosen business' environmental behaviour **Or**</li><li>a well-developed argument which evaluate a range of the impacts of the chosen business' environmental behaviour that may be one-sided</li><li>considered judgements that are supported by research findings.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,98,The conjunction 'or' should not be capitalised mid-sentence unless it is part of a title or proper noun.
24,26,business',5-6 marks A good evaluation which demonstrates: <ul><li>effective evaluation of the impact of the chosen **business'** environmental behaviour</li><li>balanced arguments which evaluate a range of impacts of the chosen business' environmental behaviour Or</li><li>a well-developed argument which evaluate a range of the impacts of the chosen business' environmental behaviour that may be one-sided</li><li>considered judgements that are supported by research findings.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The possessive form of a singular noun ending in 's' (like 'business') is typically formed by adding an apostrophe and an 's' (business's) in British English.
25,26,business',3-4 marks A basic evaluation which demonstrates: <ul><li>some evaluation of the impact of the **business'** environmental behaviour</li><li>arguments which evaluate a range of the impacts of the chosen business' environmental behaviour that are one sided</li><li>some judgements made but may not be supported by research findings.</li></ul>,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The possessive form of a singular noun ending in 's' (like 'business') is typically formed by adding an apostrophe and an 's' (business's) in British English.
26,29,Or,5-6 marks A good evaluation which demonstrates: <ul><li>effective evaluation of the impact of technology used by the chosen business</li><li>balanced arguments which evaluate a range of impacts **Or**</li><li>a well-developed argument which evaluate a range of impacts that may be one-sided</li><li>considered judgements that are supported by research findings.</li></ul>,ErrorCategory.STYLISTIC_PREFERENCE,80,The capitalisation of 'Or' within the bullet point is stylistically awkward and could be presented as 'or' for better flow.
