issue_id,page_number,issue,highlighted_context,error_category,confidence_score,reasoning
0,4,"assignment ,","The **assignment ,** which will include a brief and several tasks, will be available via the WJEC Portal.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"There is an unnecessary space before the comma, which is a punctuation error."
1,8,the: complex,"Learners should be aware of **the: complex**, pluralistic and diverse nature of society Business Wales Equality Pledge.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,Incorrect punctuation; a colon should not follow 'the' in this descriptive context.
2,8,society the importance,"Learners should understand: the relationship between business and **society the importance** of diversity for businesses contributions to business from a range of different groups within society, including those of Black, Asian, and minority ethnic communities and individuals contributions to business from those traditionally underrepresented in business including women, disabled people and those who are socio-economically disadvantaged.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,Missing punctuation (semicolon or 'and') to separate distinct items in the list following the colon.
3,8,sustainability and-social-responsibility,(More information on the Business Wales Equality Pledge can be found here: <ul><li>https://businesswales.gov.wales/topics-and-guidance/**sustainability and-social-responsibility**/equality-pledge ),ErrorCategory.FACTUAL_INACCURACY,95,The URL is malformed; 'and' should be hyphenated with 'sustainability' and 'social-responsibility' for a valid URL path.
4,8,"terms, inclusive","Learners could be challenged to see what they understand by the **terms, inclusive**, fair and diverse.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,Superfluous comma after 'terms'; it should directly precede the list of adjectives without a preceding comma.
5,9,-network/,"- <https://bmejobs.co.uk/>
- **[https://www.bame-jobs.co.uk/bame](https://www.bame-jobs.co.uk/bame-network/) -network/**
- <https://www.aspiringtoinclude.com/jobseekers/bame/>",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The markdown link syntax is broken, causing the '-network/' part to be outside the clickable link, making the URL incomplete."
6,10,culture. Learners should be aware,"innovation and growth in technology</li><li>**culture. Learners should be aware** of the impact business has on society from a local, national and global perspective.</li></ul>",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A full stop followed by a new sentence within the same bullet point creates an awkward and grammatically incorrect structure; it should either be a continuous sentence or a new bullet point.
7,10,such as;,"Teachers will need to explain these key terms and test understanding in the form of quizzes, multiple choice questions, etc. The teacher could then delve down into each impact, **such as;** <ul><li>For career opportunities and employment, the teacher could explain how businesses create jobs, which provide people with employment.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"A colon should be used to introduce a list or explanation, not a semicolon."
8,10,could also be had,"Discussions about part-time jobs or careers they might consider in the future **could also be had.** Learners could then research a business or industry they're interested in and explore the kinds of jobs available, including salaries, required qualifications, and career paths.",ErrorCategory.STYLISTIC_PREFERENCE,80,The phrasing 'could also be had' is grammatically correct but stylistically awkward; 'could also take place' or 'could also be discussed' would be more natural.
9,12,don't,"To help the learners understand the relationship between society and business, introduce the idea that businesses **don't** operate in isolation but are influenced by societal trends and needs.",ErrorCategory.STYLISTIC_PREFERENCE,85,Contractions like 'don't' are generally avoided in formal academic or guidance documents; 'do not' is preferred.
10,12,etc),"Teachers could start with a class discussion asking learners how their daily lives interact with businesses (e.g. shopping, technology, advertising, **etc)**. Questions should be asked such as, ""Why do businesses care about what we like, where we live, or what issues we care about?""",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The closing parenthesis for the parenthetical example list should follow the full stop of 'etc.', i.e., 'etc.)'."
11,12,why might this be.,"For example, are there lots of nursery schools near schools and **why might this be.**",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The sentence is phrased as a question and therefore requires a question mark at the end, not a full stop."
12,12,"[[HTML] | GOV.WALES](https://www.gov.wales/demography-and-migration-wales-census-2021-html#:~:text=Of%20the%203.1%20million%20usual,family%20or%20other%20household%20types.)","This website gives some various statistics that learners could explore and discuss how this information could be useful to a business setting up in a particular area: [Demography and migration in Wales (Census 2021)](https://www.gov.wales/demography-and-migration-wales-census-2021-html#:~:text=Of%20the%203.1%20million%20usual,family%20or%20other%20household%20types.) **[[HTML] | GOV.WALES](https://www.gov.wales/demography-and-migration-wales-census-2021-html#:~:text=Of%20the%203.1%20million%20usual,family%20or%20other%20household%20types.)**",ErrorCategory.STYLISTIC_PREFERENCE,90,"The link and its descriptive text are duplicated, making the sentence redundant and clunky; one instance is sufficient."
13,13,who,"Learners could look to identify any local, national and global businesses **who** have adapted or are in the process of adapting their business practices to adhere to this new consumer attitude.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,'Who' should refer to people; 'which' or 'that' is appropriate for referring to businesses or organisations in formal writing.
14,13,to ensure supporting,"This could include businesses using their loyalty schemes **to ensure supporting** local businesses, for example, 'Tesco Stronger Starts' is open to charities and community organisations to apply for a grant of up to £1,500.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The gerund 'supporting' is incorrectly used after 'to ensure'; it should be 'to support' or 'to ensure the support of'.
15,13,Charities,Another example is McDonalds letting customers redeem their points as a cash donation for their Ronald McDonald House **Charities**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The sentence is missing a full stop at the end.
16,13,who,There are businesses **who** have explored the possibility of a 4-day working week - the Body Coach being a big advocate of this.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,'Who' should refer to people; 'which' or 'that' is appropriate for referring to businesses or organisations in formal writing.
17,13,turn around,"There has also been a recent **turn around** in businesses recalling employees back to the office, e.g. Amazon.",ErrorCategory.SPELLING_ERROR,95,'Turn around' should be 'turnaround' when used as a noun meaning a reversal or change.
18,13,backlash. negatively,Businesses that neglect social justice issues may face public backlash. **negatively** impacting their reputation and sales.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This is a run-on sentence; 'negatively impacting' should be joined to the previous clause with a comma (e.g., 'backlash, negatively impacting') or rephrased as a new sentence."
19,15,practice,Teachers could also facilitate role-play interviews for learners to **practice**.,ErrorCategory.SPELLING_ERROR,95,"In British English, 'practice' is the noun, and 'practise' is the verb. The context requires the verb form."
20,19,who,Learners could contribute their current knowledge of those businesses **who** do/do not test on animals.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The pronoun 'who' refers to people; 'that' or 'which' should be used for businesses or organisations.
21,20,"?"".","A further discussion activity could be to ask, ""Why is it important for businesses to ensure equal treatment of employees?"" or ""How would you feel if you were in that employee's position?"".",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"In British English, the closing quotation mark should be placed inside the final punctuation mark if the quoted text is a complete sentence, so it should be 'position?""'."
22,20,elderly,"Following an explanation of ethical marketing (being honest about products, not manipulating customers), learners could be shown contrasting case studies of examples of misleading advertising or targeting vulnerable people (like children or **elderly**).",ErrorCategory.STYLISTIC_PREFERENCE,80,"When used as a noun, 'elderly' typically requires the definite article 'the' (e.g., 'the elderly') or should be followed by a noun (e.g., 'elderly people') for clarity and natural phrasing."
23,20,get,Identify some other ethical issues and **get** learners to research business behaviour towards those issues.,ErrorCategory.STYLISTIC_PREFERENCE,85,The verb 'get' is informal in this context; 'ask learners to research' or 'have learners research' would be more appropriate for formal documentation.
24,21,societal benefits of ethical business behaviour.,- employee disengagement - **societal benefits of ethical business behaviour.**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"This point is listed under the impact of *unethical* decisions, but describes a benefit of *ethical* behaviour, creating a logical inconsistency."
25,21,how Primark and their Sustainability and Ethics Progress Report 2022/23:,Learners can read and watch about **how Primark and their Sustainability and Ethics Progress Report 2022/23:** [PRIMARK PRESENTS: How Change Looks.],ErrorCategory.STYLISTIC_PREFERENCE,75,"The phrasing is awkward; it implies the report is an active entity alongside Primark in the 'how' clause, which could be rephrased for clarity."
26,21,business who,"If not, learners could conduct online research to identify **business who** implement ethical practices.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The plural noun 'businesses' is required to agree with the plural pronoun 'who' and the plural verb 'implement'.
27,21,or class discussion where,An online forum could be created **or class discussion where** learners can discuss current events related to business ethics.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,A missing article ('a') before 'class discussion' breaks the parallel structure with 'An online forum'.
28,21,with learners asked to try generating,These scenarios could be created **with learners asked to try generating** solutions to the dilemmas identified.,ErrorCategory.STYLISTIC_PREFERENCE,80,"The phrasing 'with learners asked to try generating' is somewhat informal and could be more concise and formal, e.g., 'by asking learners to generate'."
29,21,think of what,They could then be asked to **think of what** would happen if the business did not behave in such an ethical manner.,ErrorCategory.STYLISTIC_PREFERENCE,85,"'Think about' is generally preferred when contemplating a situation or idea, whereas 'think of' often implies recalling or inventing."
30,22,exemplify their advantage,Encourage them to include real-life examples of businesses that **exemplify their advantage**.,ErrorCategory.AMBIGUOUS_PHRASING,85,"The pronoun 'their' is ambiguous; it could refer to the businesses or the groups, but should refer to the specific type of advantage assigned to each group."
31,22,The teacher to start,Recap understanding of business aims ethical vs. profit from 1.1.2. **The teacher to start** by defining what ethical business behaviour entails...,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The phrase is grammatically incomplete and requires a modal verb (e.g., 'should') or a different construction to form a complete sentence."
32,23,What can businesses do to ensure that they are ethical in their approach?,Present case studies of businesses that have made ethical decisions and the financial outcomes. **What can businesses do to ensure that they are ethical in their approach?** Explore the [Fairtrade] website.,ErrorCategory.STYLISTIC_PREFERENCE,70,The direct question interrupts the flow of instructional sentences and could be rephrased as an instruction or a prompt for discussion.
33,23,car omissions scandal,Discuss companies that faced scandals due to unethical behaviour (e.g. Volkswagen and the **car omissions scandal**) and the long-term financial impacts they faced...,ErrorCategory.FACTUAL_INACCURACY,100,"The correct term for the Volkswagen scandal is the 'car emissions scandal', not 'omissions'."
34,24,teacher led,A **teacher led** exposition is likely to be needed to inform learners about the environmental costs of business activity.,ErrorCategory.STYLISTIC_PREFERENCE,85,The compound adjective 'teacher-led' should be hyphenated when preceding the noun 'exposition'.
35,24,who either are,Learners could do some research using the internet about a specific example of business in the local area **who either are** causing harm to the environment or highlight those who are trying to minimise their impact on the environment.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"The singular subject 'business' requires 'is' for subject-verb agreement, and 'which' is more appropriate than 'who' for an organisation."
36,24,who is trying,Patagonia is a UK clothing firm **who is trying** to make a positive impact on the environment – they have a collection of videos that could act as stimuli for class discussion.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,'Which' is more appropriate than 'who' when referring to a firm or organisation.
37,25,focus/aim,Learners can research what is meant by sustainability and a business that has a **focus/aim** on sustainability.,ErrorCategory.STYLISTIC_PREFERENCE,70,The use of a slash to combine 'focus' and 'aim' is informal; it would be clearer to choose one term or rephrase.
38,25,what IKEA do,Watch the video ['IKEA Sustainability Report FY23 Highlights'](https://www.youtube.com/watch?v=_Q08g-sjp6E) to show **what IKEA do** to be sustainable and environmentally friendly (YouTube).,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"'IKEA' as a company name is singular, requiring the verb 'does' for subject-verb agreement."
39,25,who are trying,There are many global businesses **who are trying** to raise their profile about how they act in an environmentally friendly way.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,'Which' is more appropriate than 'who' when referring to businesses or organisations.
40,25,as stimuli,This could act **as stimuli** for class discussions.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,85,"The singular subject 'This' requires a singular noun 'stimulus' for agreement, or the subject should be plural ('These')."
41,25,business',Learners could also be presented with a simple case study showing a **business'** journey from being non-sustainable to sustainable.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The possessive form of a singular noun ending in 's' is typically formed by adding 's' (business's) in British English.
42,26,ecoconscious,"Brands like [Patagonia](https://eu.patagonia.com/gb/en/actionworks/home/choose-location/?utm_source=PAT&utm_campaign=global_nav&utm_medium=referral) have built their image on sustainability, which attracts **ecoconscious** consumers.",ErrorCategory.SPELLING_ERROR,90,'Eco-conscious' is typically hyphenated in British English.
43,26,businesses reducing,This can be supplemented with examples such as how **businesses reducing** carbon emissions or waste can help slow climate change.,ErrorCategory.STYLISTIC_PREFERENCE,75,The phrasing 'examples such as how businesses reducing carbon emissions' is slightly awkward; 'examples such as businesses that reduce carbon emissions' or 'examples such as businesses' reduction of carbon emissions' would be clearer.
44,26,brainstorm,An activity could involve learners identifying local environmental issues (e.g. plastic pollution) and **brainstorm** how businesses could help solve them.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"For parallel structure with 'identifying', 'brainstorming' is required."
45,26,fair-trade,"Companies like [Ben & Jerry's](https://www.benjerry.co.uk/values/how-we-do-business/sustainable-packaging#:~:text=By%20the%20end%20of%202022,of%20plastice%20use%20per%20year.) source ingredients from **fair-trade**, local farms.",ErrorCategory.STYLISTIC_PREFERENCE,80,"'Fair trade' (two words) or 'Fairtrade' (capitalised, one word, often for certification) are more common and stylistically preferred than 'fair-trade' in this context."
46,27,Whole Foods Earth,"Sustainable businesses like **Whole Foods Earth** focus on organic, non-processed foods, which can lead to healthier lifestyles.",ErrorCategory.FACTUAL_INACCURACY,90,"This is likely a misnomer for 'Whole Foods Market', a well-known supermarket chain, which would be a factual inaccuracy in naming a specific business."
47,27,digitalisation,"Teachers could guide learners to explore how and when technology can be used in business in the various departments, e.g. administration – cloud storage, **digitalisation**, video conferencing etc.; production – 3D printing, robotics automation, etc.; marketing – e commerce, m-commerce, social media, EPOS, etc.",ErrorCategory.CONSISTENCY_ERROR,90,"The term 'digitisation' was used earlier in the document's list of technologies, making 'digitalisation' inconsistent."
48,27,Wired.com,Wired.com contains some videos that could help to reinforce how technology is used in business.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Wired.com' is a proper noun (a website name) and should be capitalised as 'Wired.com'.
49,28,what are the main benefits,They could consider **what are the main benefits** for small businesses using eBay or Etsy to sell their products?,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The phrasing 'They could consider what are the main benefits' is grammatically incorrect; it should be 'They could consider what the main benefits are'.
50,28,Primark are not online,Learners could then hold a discussion on why **Primark are not online** for all customers in all locations.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"'Primark' is a singular noun (referring to a company), so the verb should be 'is' for subject-verb agreement."
51,28,Teams,"Teachers can highlight how remote working has been made possible thanks to technology (like Zoom, **Teams**, etc.) which allows people to work from home.",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,"'Teams' refers to Microsoft Teams, a proper noun, and should be capitalised."
52,28,Google Docs,Collaboration software/tools like **Google Docs** allows teams to work together even if they're not in the same place.,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Google Docs' is a proper noun and should be capitalised.
53,29,as :,This could include examples such **as :**,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,"A colon should follow 'such as' when introducing a list, so it should be 'such as:'."
54,29,demographics ),"targeted advertising (where platforms like Google Ads, Facebook Ads, and LinkedIn Ads use algorithms to deliver ads to specific audiences based on **demographics )**",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,There is a missing opening parenthesis for 'demographics'.
55,29,help business,"There are many accounting software packages that are offered such as tools like [QuickBooks,](https://quickbooks.intuit.com/uk/) to **help business** with bookkeeping tasks such as tracking income and expenses, reconciling bank transactions, and generating financial",ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Business' should be plural ('businesses') to agree with 'many accounting software packages' and the general context.
