issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,6,hand written,"...ust be submitted digitally (they may be **hand written** and scanned, or completed digitally).  ...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The compound adjective 'handwritten' should be a single word in UK English.
1,6,businesses,...2.3.1b | Environmental issues caused by **businesses** activity      | | 2.3.2b | How business...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The phrase should be 'business activity' (singular noun modifying another noun) or 'businesses' activity' (plural possessive), not 'businesses activity'."
2,8,need explain,...erse in terms of society. Teachers will **need explain** that the Equality Pledge helps Welsh bu...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The correct phrasing should be 'need to explain' or 'need explaining'.
3,8,pro-active,"...lity Pledge helps Welsh businesses take **pro-active** steps towards creating an inclusive, fa...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,85,'Proactive' is generally written as a single word in modern UK English.
4,8,.,...ocal community is representative of this**.** Why/why not? Businesses and society are...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The period correctly ends the preceding sentence, and 'Why/why not?' is a separate interrogative phrase."
5,9,',...erstand what they mean. They could then **'**diamond 9 ' them as to which they believ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The HTML entity `&#x27;` should be rendered as a single quote.
6,9,lea rners,...eaders-and-trailblazers/)  Teachers and **lea rners** could use these websites to highlight s...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"'Learners' should be a single word, not split by a space."
7,11,years where,...There have been several cases in recent **years where** international brands have been accused ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"'Years where' is a grammatically acceptable construction in this context, meaning 'years in which'."
8,12,aging,"...d marketing strategies. For example, an **aging** population may lead companies to develo...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,The UK English spelling for the present participle of 'age' is 'ageing'.
9,13,McDonalds,...s throughout the UK. Another example is **McDonalds** letting customers redeem their points a...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,"The proper noun for the fast-food chain is 'McDonald's', requiring an apostrophe."
10,18,judgments,"... to analyse, draw conclusions, and make **judgments** based on their findings. This could inv...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,"The document uses 'judgements' elsewhere, so 'judgments' here creates an inconsistency in UK English spelling."
11,19,youtube,...ics   The Impact of Ethics on Business (**youtube**.com). As learners watch the video they ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'YouTube' is a proper noun and requires capitalisation.
12,22,youtube,"... video, Business Ethics Nestle VS Lush (**youtube**.com) https://youtu.be/otH6Fz7GJDg, they...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'YouTube' is a proper noun and requires capitalisation.
13,22,as to whether,"...Fz7GJDg, they can record their thoughts **as to whether** it is possible for a business to be bot...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,'As to whether' is wordy; 'whether' or 'about whether' would be more concise and equally clear.
14,24,businesses,...| 2.3.1b Environmental issues caused by **businesses** activity | Learners should understand h...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,'Businesses activity' is grammatically incorrect; it should be 'business activity' or 'businesses' activity'.
15,24,covers,... understand the various categories that **covers** the natural environment – this could be...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The plural subject 'categories' requires the plural verb 'cover', not 'covers'."
16,24,adopt to,...port on strategies those businesses can **adopt to** minimise their impact on the natural en...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"The phrasing 'adopt to minimise' is grammatically correct, with 'to minimise' functioning as an infinitive of purpose."
17,25,McDonalds,...o behaving in a sustainable manner:  • [**McDonalds** Coffee Sustainability/](https://www.you...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'McDonald's' is a proper noun and brand name that requires an apostrophe.
18,25,McDonalds,"...://www.youtube.com/watch?v=r-ctYi_eipk)[**McDonalds** Change a little,](https://www.youtube.c...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'McDonald's' is a proper noun and brand name that requires an apostrophe.
19,26,in in,...hlights the work that they are involved **in in** your surrounding area. A class stimulus...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The repetition of 'in in' is a clear typographical error.
20,27,e commerce,"... robotics automation, etc.; marketing – **e commerce**, m-commerce, social media, EPOS, etc. L...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The term 'e-commerce' should be hyphenated for consistency with other instances in the document and standard UK English usage.
21,29,self -checkout,"... create new types of work. For example, **self -checkout** machines at grocery stores might reduce...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The compound term 'self-checkout' requires a hyphen without a space in UK English.
22,29,Lea rners,... needed to fix and manage the machines. **Lea rners** could then be asked to imagine what job...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The word 'Learners' is incorrectly split by a space.
23,29,all of the,"...eting, learners could create a mind map **all of the** ways that they know of that a business ...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,75,"While 'all of the ways' is grammatically correct, 'all the ways' is more concise and often preferred in formal writing."
24,30,so,...f the topics do address 3.6.1 Production** so** learners could either be told to avoid ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"A comma before 'so' when it introduces an independent clause is a stylistic choice that can improve readability, but its omission here does not create ambiguity."
25,31,gasoline,...arbon emissions compared to traditional **gasoline** cars. An activity could be to create a ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'Gasoline' is the American English term; 'petrol' should be used in UK English documents.
26,31,self -service,...ike Amazon or in fast -food chains with **self -service** kiosks. Have learners simulate the expe...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,The compound term 'self-service' requires a hyphen without a space in UK English.
27,33,outside of,...an be carried out live and face to face **outside of** the educational setting. Learners could...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,75,The phrase 'outside of' is often considered wordy; 'outside' is more concise and equally correct.
28,37,aging,"...changing population structures, like an **aging** population or growing youth market, and...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'Aging' is the American English spelling; 'ageing' should be used in UK English documents.
29,37,aging,... healthcare industry's expansion due to **aging** populations. | |  |  | To make learners...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'Aging' is the American English spelling; 'ageing' should be used in UK English documents.
30,38,the explore,...ridging the Gap. Learners could explore **the explore** the Co-op fairtrade webpage. |  {39}---...,PassCode.LTC,ErrorCategory.PARSING_ERROR,100,"The word 'explore' is repeated unnecessarily, indicating a parsing or typing error."
31,39,businesses,"...2.3.1b | Environmental issues caused by **businesses** activity | For climate change, learners...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The noun 'businesses' is incorrectly used as an adjective; it should be 'business activity' or 'businesses' activity'.
32,41,feedback,...ronmental benefits. Learners could then **feedback** to the class explaining how their ideas...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,'Feedback' is used incorrectly as a verb; it should be 'feed back' in this context.
33,45,diversity action,...rs create a mock business and develop a **diversity action** plan. They should outline how they will...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,'Diversity action plan' is a correct and commonly accepted compound noun phrase.
34,58,decisionmaking,...ectives and feelings of others in their **decisionmaking** processes.**  #### Personal Effectivene...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,'Decisionmaking' should be hyphenated as 'decision-making' in formal UK English.
35,61,pro-active,"...lity Pledge helps Welsh businesses take **pro-active** steps towards creating an inclusive, fa...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"'Pro-active' is an acceptable hyphenated form, though 'proactive' is also common."
36,63,an,"..., and procedures put in place to manage **an** business's financial resources effectiv...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The indefinite article 'an' is incorrectly used before 'business' which starts with a consonant sound; it should be 'a'.
37,64,organized,"...group of people who live together in an **organized** way, making decisions about how to do t...",PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,'Organized' is American spelling; the UK English equivalent 'organised' should be used.
38,64,Socio-economic,"...s, can be referred to as a society. | | **Socio-economic** | this refers to the impact a business ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Socio-economic' is correctly hyphenated as a compound adjective.
39,65,and,...--| | Wages | are generally paid to shop** and** factory floor workers based on time rat...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,The word 'and' is used correctly as a conjunction in the phrase 'shop and factory floor workers'.
