issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,11,and,...s can have subtitles added automatically** and** the speed can be adjusted to suit learn...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"The absence of a comma before the conjunction 'and' does not create ambiguity, making its inclusion a stylistic choice."
1,12,French speaking,...plore cultural<br>aspects of France and **French speaking** countries.<br>•<br>https://www.lumni.fr...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The compound adjective 'French-speaking' requires a hyphen when preceding a noun for clarity in formal British English.
2,12,all of the,...culture<br>and contributions | As above **all of the** cross-cutting themes can be incorporate...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,60,The phrase 'all of the' is grammatically correct but can often be shortened to 'all the' for conciseness in formal writing.
3,12,all of the,...nto the<br>teaching and learning across **all of the** 3 themes.<br>As mentioned above www.1jo...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,60,The phrase 'all of the' is grammatically correct but can often be shortened to 'all the' for conciseness in formal writing.
4,12,eg.,"...s a wealth of videos on<br>these themes **eg.** 'C'est quoi le racisme?', as well as se...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The abbreviation 'e.g.' requires periods after both letters in formal British English.
5,12,eg.,"...cisme?', as well as several podcasts<br>**eg.** 'Qu'est-ce que c'est Black Lives Matter...",PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,95,The abbreviation 'e.g.' requires periods after both letters in formal British English.
6,13,many,...lop listening skills.<br>•<br>There are **many** news and tv channels than could be expl...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The word 'than' is incorrectly used; it should be 'that' or 'which' to introduce the relative clause.
7,14,French speaking,...humanities subjects as learners explore **French speaking** countries. - There will also be crossov...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The compound adjective 'French-speaking' requires a hyphen when preceding a noun for clarity in formal British English.
8,15,French speaking,...acts on the way of life in a variety of **French speaking** countries. - <https://www.bbc.co.uk/bit...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,90,The compound adjective 'French-speaking' requires a hyphen when preceding a noun for clarity in formal British English.
9,15,au,...ecific sound-spelling patterns (é/ que/ **au** etc). - Listen to adverts for events; a...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,'au' is a valid French word used correctly as an example of a sound-spelling pattern in a linguistic context.
10,14,au,...ecific sound-spelling patterns (é/ que/ **au** etc). - Listen to adverts for events; a...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,"""au"" is a correct French sound-spelling pattern and is used appropriately as an example in the context of specific sound-spelling patterns."
11,14,French speaking,...events; attractions etc in a variety of **French speaking** countries. - Text to speech tools could...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The compound adjective ""French-speaking"" requires a hyphen when modifying ""countries""."
12,14,You Tube,...A sweet way to learn French* Channel on **You Tube** has a number of videos suitable for lea...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,"The correct spelling of the video platform is ""YouTube"" (one word, capital Y, capital T)."
13,14,French Speaking,...ble for learners on cultural aspects of **French Speaking** countries. - <https://www.youtube.com/w...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,"""Speaking"" should not be capitalised in ""French speaking countries"", and ""French-speaking"" should be hyphenated as a compound adjective."
14,14,French speaking,... que c'est?* Listen to a description of **French speaking** countries.  {15}-----------------------...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The compound adjective ""French-speaking"" requires a hyphen when modifying ""countries""."
15,15,French speaking,...the environmental issues that face many **French speaking** countries and innovative ways that thes...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The compound adjective ""French-speaking"" requires a hyphen when modifying ""countries""."
16,15,all of the,"...<li>This theme could be embedded across **all of the** 3 themes, but especially in Theme 1 Lei...",PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"The phrase ""all of the"" is often considered wordy; ""all the"" or ""all three"" would be more concise and stylistically preferred in formal writing."
17,16,French speaking,...eral videos exploring life in different **French speaking** countries – learners could be encourage...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The compound adjective ""French-speaking"" requires a hyphen when modifying ""countries""."
18,21,create,...e video of a day out in Orleans and the **create** tasks in pairs to swap with another pai...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,"The word ""the"" is incorrectly placed before the verb ""create"", making the sentence grammatically unsound; it should be ""and create tasks"" or ""and then create tasks""."
