issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,5,assessmentthere,...t:<br>all candidates participate in the **assessmentthere** is sufficient supervision to ensure tha...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"Two words have been merged due to a PDF conversion error, creating a run-on sentence."
1,5,authenticatedthe,... supervision to ensure that work can be **authenticatedthe** work an individual candidate submits fo...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"Two words have been merged due to a PDF conversion error, creating a run-on sentence."
2,5,outside of,...cess evidence they have been developing **outside of** supervised activities.  ### Authenticat...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,"""Outside of"" is an acceptable and commonly used idiom in British English."
3,7,sixstage,...rtake a fieldwork enquiry following the **sixstage** enquiry process.  Tasks are not intende...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,"The compound adjective ""six-stage"" should be hyphenated, and the words are merged due to a parsing error."
4,7,5 th,...sion deadline for Unit 2 work will be ****5 th** February** in the year allocated to eac...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,A space has been incorrectly inserted between the numeral and the ordinal suffix due to a parsing error.
5,10,topicgive,...uld:<br>link your question/s to a given **topicgive** a predicted and justified outcome.[6 ma...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a PDF conversion error.
6,10,risksrecognise,"...ggest strategies that will reduce these **risksrecognise** the need to be sympathetic geographers,...",PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a PDF conversion error.
7,10,locationrelevant,...Ordnance Survey (OS) maps for the study **locationrelevant** Geographical Information Systems data f...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a PDF conversion error.
8,13,dataaccurately,...eliability and validity<br>of secondary **dataaccurately** reference all<br>sources of secondary<b...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a PDF conversion error.
9,14,suse,...ch answer the original enquiry question/**suse** relevant primary and secondary data to ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,95,Two words have been merged due to a PDF conversion error.
