issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,0,along side,...s document has been produced to be used **along side** the Appendix A from the Specification. ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,100,The correct spelling in UK English is the single word 'alongside'.
1,1,Barbeque,...       |                            | | **Barbeque** chicken wings | Applying ready-made sau...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"While 'Barbeque' is an alternative, 'Barbecue' is the more common and preferred spelling in UK English for formal documents."
2,1,Sauteing,...duced sauce ** | Dicing ** Trimming * | **Sauteing** ** Roasting ** | |  | Trimming fish to ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'sauteing' is an anglicised spelling, 'sautéing' with the accent is generally preferred for precision in formal culinary contexts."
3,2,Sauteing,...g ** | Dicing ** Slicing ** Peeling * | **Sauteing** ** Boiling */Steaming ** | | Beef in bl...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'sauteing' is an anglicised spelling, 'sautéing' with the accent is generally preferred for precision in formal culinary contexts."
4,2,ready made,"...auce with rice noodles | (assuming it's **ready made** black bean sauce, although this can eas...",PassCode.LTC,ErrorCategory.PARSING_ERROR,100,'ready-made' should be hyphenated as a compound adjective modifying 'sauce'.
5,2,Sauteing,...g ** | Dicing ** Slicing ** Peeling * | **Sauteing** **/Stir frying ** Boiling * |  {3}-----...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'sauteing' is an anglicised spelling, 'sautéing' with the accent is generally preferred for precision in formal culinary contexts."
6,3,ragu,...--------| | Beef Lasagne (or any | Meat **ragu**: Knife skills –                        ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Ragu' is an acceptable and common spelling in UK English for the Italian meat sauce without an accent.
7,3,Sauteing,...     | Weighing **       | Dicing **  | **Sauteing** **                | | meat or vegetable...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'sauteing' is an anglicised spelling, 'sautéing' with the accent is generally preferred for precision in formal culinary contexts."
8,3,ragu,"...|  | |                      | layers of **ragu**, pasta and                             ...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,95,'Ragu' is an acceptable and common spelling in UK English for the Italian meat sauce without an accent.
9,3,Sauteing,...     | Weighing **       | Dicing **  | **Sauteing** **                | | basmati rice     ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,"While 'sauteing' is an anglicised spelling, 'sautéing' with the accent is generally preferred for precision in formal culinary contexts."
10,5,Sauteing,...                                      | **Sauteing** **                                     ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"The document shows inconsistency in the use of 'Sautéing' with and without the accent, but both are acceptable spellings in English."
11,5,Sauteing,...                                      | **Sauteing** **                                     ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"The document shows inconsistency in the use of 'Sautéing' with and without the accent, but both are acceptable spellings in English."
12,5,Bruinoise,...Slicing **<br>Peeling *<br>Dicing **<br>**Bruinoise** *** chance to upskill here?            ...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,95,"'Bruinoise' is a misspelling of 'Brunoise', a standard culinary term."
13,5,Sauteing,...                                      | **Sauteing** **<br>Boiling *                        ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"The document shows inconsistency in the use of 'Sautéing' with and without the accent, but both are acceptable spellings in English."
14,5,Sauteing,...                                      | **Sauteing** **<br>Baking **<br>Boiling *           ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"The document shows inconsistency in the use of 'Sautéing' with and without the accent, but both are acceptable spellings in English."
15,5,Sauteing,...                         | Boiling *<br>**Sauteing** **<br>Emulsifying ***                  ...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,80,"The document shows inconsistency in the use of 'Sautéing' with and without the accent, but both are acceptable spellings in English."
